Date,Open,High,Low,Close,Adj Close,Volume
2020-02-24,83.199997,86.029999,67.559998,71.389999,68.546509,159002420
2020-03-02,73.349998,73.570000,67.440002,70.750000,67.931999,123869650
2020-03-09,70.750000,73.980003,62.369999,62.790001,60.289051,172659090
2020-03-16,62.790001,65.500000,51.009998,57.299999,55.017719,178909360
2020-03-23,55.549999,63.919998,54.009998,56.900002,54.633652,168285690
2020-03-30,55.770000,65.400002,54.470001,61.590000,59.136848,168998320
2020-04-06,62.500000,67.400002,61.639999,66.349998,63.707253,117545830
2020-04-13,66.099998,66.349998,58.500000,60.779999,58.359108,133907940
2020-04-20,60.790001,63.680000,59.040001,61.110001,58.675964,117824439
2020-04-27,61.400002,65.330002,61.250000,62.200001,59.722549,97586781
2020-05-04,61.680000,63.340000,60.810001,62.400002,59.914585,70373274
2020-05-11,62.400002,63.730000,59.820000,59.820000,57.437347,69452290
2020-05-18,60.470001,65.000000,60.389999,63.810001,61.268425,107370833
2020-05-25,64.000000,67.949997,63.750000,66.000000,63.371193,114451710
2020-06-01,66.260002,70.339996,64.730003,65.050003,62.459038,148743314
2020-06-08,65.500000,67.809998,62.619999,62.950001,60.442677,103286352
2020-06-15,62.389999,65.330002,61.279999,64.220001,61.662094,131778357
2020-06-22,64.379997,64.830002,62.830002,63.330002,60.807545,60297574
2020-06-29,62.910000,65.589996,62.910000,65.449997,62.843098,43725691
2020-07-06,65.820000,66.980003,63.180000,63.910000,61.364441,87223973
2020-07-13,64.150002,64.830002,61.849998,64.080002,64.080002,57272282
2020-07-20,63.799999,65.250000,63.189999,64.809998,64.809998,67475041
2020-07-27,65.440002,68.639999,64.930000,67.910004,67.910004,101588632
2020-08-03,68.650002,70.370003,67.570000,68.900002,68.900002,76119017
2020-08-10,69.940002,71.199997,67.500000,67.800003,67.800003,91188786
2020-08-17,67.820000,67.839996,65.010002,66.360001,66.360001,82491739
2020-08-24,66.500000,68.139999,66.239998,67.370003,67.370003,46507185
2020-08-31,67.309998,68.760002,65.650002,67.699997,67.699997,88055468
2020-09-07,67.680000,74.959999,66.699997,74.629997,74.629997,136767290
2020-09-14,73.529999,77.250000,73.230003,76.660004,76.660004,116169286
2020-09-21,75.709999,77.059998,70.660004,71.610001,71.610001,102592534
2020-09-28,71.980003,74.580002,71.230003,74.250000,74.250000,93534169
2020-10-05,74.400002,78.639999,73.419998,75.610001,75.610001,100971281
2020-10-12,75.599998,78.440002,75.019997,77.269997,77.269997,49689570
2020-10-19,76.000000,76.430000,73.870003,74.879997,74.879997,35469896
2020-10-26,74.720001,75.889999,69.940002,71.110001,71.110001,76558919
2020-11-02,70.949997,77.599998,70.080002,76.669998,76.669998,64690472
2020-11-09,77.360001,81.940002,76.760002,80.779999,80.779999,108718385
2020-11-16,81.849998,91.199997,81.750000,88.320000,88.320000,148297865
2020-11-23,88.720001,91.000000,83.599998,90.330002,90.330002,131513504
2020-11-30,89.650002,92.160004,86.970001,91.440002,91.440002,112138863
2020-12-07,91.400002,94.489998,90.690002,92.080002,92.080002,92113456
2020-12-14,92.750000,98.790001,89.690002,94.320000,94.320000,137733187
2020-12-21,94.599998,98.919998,92.639999,97.169998,97.169998,68125847
2020-12-28,97.000000,99.400002,96.839996,98.519997,98.519997,26358423
2021-01-04,99.400002,101.500000,98.129997,100.900002,100.900002,34907122
2021-01-11,104.900002,108.879997,102.669998,104.269997,104.269997,137724695
2021-01-18,104.199997,106.589996,101.610001,102.830002,102.830002,97901338
2021-01-25,104.000000,104.650002,98.519997,99.440002,99.440002,110681919
2021-02-01,100.099998,104.180000,98.550003,101.870003,101.870003,82159010
2021-02-08,102.400002,105.889999,102.279999,104.699997,104.699997,83101710
2021-02-15,105.500000,106.199997,96.599998,96.959999,96.959999,103722120
2021-02-22,97.690002,100.849998,96.169998,99.519997,99.519997,90761390
2021-03-01,100.260002,107.620003,100.260002,107.000000,107.000000,112156030
2021-03-08,107.000000,109.470001,105.000000,106.470001,106.470001,75065510
2021-03-15,106.440002,108.489998,104.199997,108.110001,108.110001,26308110
