Date,Open,High,Low,Close,Adj Close,Volume
2020-03-05,601.799988,606.599976,588.799988,592.799988,592.338257,96720
2020-03-06,589.799988,589.799988,555.400024,564.599976,564.160217,237444
2020-03-10,508.200012,549.000000,485.600006,530.799988,530.386536,321229
2020-03-11,530.799988,555.200012,517.400024,523.000000,522.592590,260347
2020-03-12,509.799988,529.599976,488.399994,488.399994,488.019562,177358
2020-03-13,488.399994,488.399994,488.399994,488.399994,488.019562,0
2020-03-16,488.399994,488.399994,488.399994,488.399994,488.019562,0
2020-03-17,469.000000,489.799988,442.399994,451.799988,451.448029,91975
2020-03-18,448.799988,488.799988,440.000000,448.799988,448.450409,91765
2020-03-19,450.000000,477.600006,445.000000,474.000000,473.630768,62663
2020-03-20,483.399994,593.400024,470.000000,500.200012,499.810394,98530
2020-03-23,500.200012,540.000000,480.200012,522.599976,522.192871,70832
2020-03-24,532.000000,577.000000,527.000000,577.000000,576.550537,106134
2020-03-25,588.400024,588.799988,535.799988,546.799988,546.374084,116197
2020-03-26,552.000000,577.000000,537.799988,556.000000,555.566895,78230
2020-03-27,567.000000,574.799988,543.000000,550.000000,549.571594,63450
2020-03-30,561.000000,570.799988,550.000000,568.400024,567.957275,35803
2020-03-31,573.200012,583.000000,568.200012,575.400024,574.951782,73290
2020-04-01,570.000000,592.200012,569.599976,578.599976,578.149292,65127
2020-04-02,582.000000,592.200012,579.000000,592.200012,591.738708,52284
2020-04-03,594.799988,605.000000,590.000000,600.000000,599.532593,65667
2020-04-06,603.200012,606.599976,597.000000,600.000000,599.532593,80374
2020-04-07,610.000000,612.000000,600.000000,605.000000,604.528687,67884
2020-04-08,601.000000,610.000000,601.000000,605.599976,605.128235,33260
2020-04-09,602.200012,619.599976,602.200012,607.200012,606.727051,72930
2020-04-10,617.000000,629.799988,603.200012,628.000000,627.510803,46812
2020-04-13,630.000000,649.799988,611.000000,629.000000,628.510010,119520
2020-04-14,629.000000,639.400024,624.000000,625.000000,624.513123,108348
2020-04-15,625.599976,629.200012,605.000000,613.200012,612.722351,112533
2020-04-16,582.000000,599.000000,575.799988,596.000000,595.846680,86903
2020-04-17,598.000000,619.000000,580.799988,609.400024,609.243225,66406
2020-04-20,609.000000,615.000000,589.000000,605.799988,605.644165,47422
2020-04-21,593.000000,613.599976,581.599976,585.200012,585.049438,83377
2020-04-22,601.599976,604.400024,587.200012,598.400024,598.246094,50026
2020-04-23,598.599976,607.799988,595.000000,601.400024,601.245300,49734
2020-04-24,601.400024,603.599976,598.400024,601.799988,601.645203,16548
2020-04-27,605.799988,618.599976,603.400024,618.400024,618.240967,83470
2020-04-28,630.000000,635.000000,617.200012,628.000000,627.838440,107411
2020-04-29,629.000000,641.799988,627.799988,629.000000,628.838196,108549
2020-04-30,628.000000,636.799988,611.000000,626.400024,626.238892,60917
2020-05-04,625.599976,625.599976,610.400024,619.000000,618.840759,28210
2020-05-05,624.799988,625.000000,592.400024,620.799988,620.640259,62997
2020-05-06,620.799988,640.000000,616.000000,622.000000,621.839966,47199
2020-05-07,622.200012,631.599976,620.400024,621.400024,621.240173,16846
2020-05-08,620.200012,625.599976,620.000000,620.200012,620.040466,8578
2020-05-12,623.000000,628.000000,620.000000,621.000000,620.840271,24682
2020-05-13,621.200012,625.200012,613.400024,615.200012,615.041748,30530
2020-05-14,612.000000,614.200012,600.000000,607.000000,606.843872,36723
2020-05-15,610.000000,620.200012,609.400024,612.000000,611.842590,25305
2020-05-18,620.000000,635.400024,620.000000,628.000000,627.838440,77563
2020-05-19,630.000000,635.799988,624.400024,635.000000,634.836670,86462
2020-05-20,634.400024,650.000000,630.799988,650.000000,649.832764,198667
2020-05-21,655.000000,663.000000,641.200012,642.000000,641.834839,60003
2020-05-22,640.200012,655.000000,635.000000,652.599976,652.432068,44684
2020-05-25,653.000000,665.400024,650.000000,661.799988,661.629761,72772
2020-05-26,669.799988,669.799988,650.000000,658.200012,658.030701,90445
2020-05-27,663.000000,666.599976,642.000000,653.400024,653.231934,77531
2020-05-28,653.000000,664.599976,651.200012,653.000000,652.832031,49643
2020-05-29,658.000000,662.000000,651.000000,658.000000,657.830750,39323
2020-06-01,660.000000,667.200012,659.200012,660.400024,660.230164,44474
2020-06-02,660.000000,667.200012,657.799988,658.799988,658.630493,51939
2020-06-03,664.000000,668.599976,655.200012,659.799988,659.630249,77463
2020-06-04,664.000000,664.000000,648.200012,649.200012,649.033020,43036
2020-06-05,655.000000,656.799988,646.000000,649.000000,648.833069,48953
2020-06-08,648.400024,662.000000,648.400024,655.000000,654.831482,70676
2020-06-09,659.000000,660.599976,642.000000,648.400024,648.233215,30145
2020-06-10,647.599976,658.200012,646.400024,650.000000,649.832764,29207
2020-06-11,650.000000,654.799988,640.000000,651.400024,651.232422,66746
2020-06-15,638.400024,652.200012,636.000000,651.000000,650.832520,39606
2020-06-16,655.000000,659.000000,647.000000,649.200012,649.033020,51972
2020-06-17,655.400024,658.400024,639.200012,656.799988,656.631042,47164
2020-06-18,656.000000,664.400024,650.599976,657.000000,656.830994,46432
2020-06-19,658.000000,666.000000,658.000000,661.599976,661.429749,34374
2020-06-22,665.000000,665.200012,657.400024,659.200012,659.030457,16714
2020-06-23,663.799988,663.799988,647.000000,658.400024,658.230652,43342
2020-06-25,659.000000,659.000000,650.000000,651.400024,651.232422,17993
2020-06-26,652.400024,656.799988,643.200012,646.000000,645.833801,31085
2020-06-29,642.200012,650.400024,642.200012,647.200012,647.033508,15806
2020-06-30,648.200012,650.599976,641.799988,644.200012,644.034302,28321
2020-07-02,645.400024,651.200012,640.799988,648.400024,648.233215,46996
2020-07-03,650.200012,655.799988,648.599976,652.799988,652.632080,21950
2020-07-06,652.000000,659.599976,652.000000,653.000000,652.832031,119158
2020-07-07,651.400024,661.599976,644.400024,650.599976,650.432617,30216
2020-07-08,652.599976,657.000000,650.200012,655.400024,655.231445,20512
2020-07-09,655.000000,657.000000,647.400024,652.599976,652.432068,49666
2020-07-10,651.400024,655.200012,646.000000,648.400024,648.233215,72791
