Date,Open,High,Low,Close,Adj Close,Volume
2020-02-28,127.000000,130.759995,123.180000,124.940002,108.128700,20886160
2020-03-02,130.000000,130.000000,119.139999,122.180000,105.740059,16700160
2020-03-03,123.500000,124.480003,121.120003,122.360001,105.895844,9962600
2020-03-04,121.419998,123.900002,120.279999,123.160004,106.588203,8034160
2020-03-05,124.440002,124.839996,121.739998,124.379997,107.644043,8788100
2020-03-06,123.000000,123.440002,117.599998,119.559998,103.472588,12190890
2020-03-10,107.599998,123.940002,100.820000,118.040001,102.157127,18423520
2020-03-11,119.900002,122.940002,117.019997,120.699997,104.459206,16939850
2020-03-12,116.000000,117.500000,109.800003,111.139999,96.185555,14725010
2020-03-13,111.139999,111.139999,111.139999,111.139999,96.185555,0
2020-03-16,111.139999,111.139999,111.139999,111.139999,96.185555,0
2020-03-17,109.279999,113.000000,104.000000,107.800003,93.294968,11096830
2020-03-18,106.680000,107.980003,101.099998,101.099998,87.496483,10352140
2020-03-19,102.000000,110.860001,100.000000,108.419998,93.831543,19549460
2020-03-20,110.900002,113.480003,109.440002,111.559998,96.549034,16371430
2020-03-23,108.559998,110.879997,106.500000,108.360001,93.779610,9078970
2020-03-24,111.000000,117.339996,111.000000,116.080002,100.460846,14170630
2020-03-25,118.000000,125.480003,117.699997,122.120003,105.688141,18717750
2020-03-26,121.959999,122.440002,118.559998,119.760002,103.645691,10139350
2020-03-27,120.019997,120.379997,115.120003,116.400002,100.737793,6276520
2020-03-30,114.000000,118.779999,113.400002,118.779999,102.797546,5900530
2020-03-31,120.779999,125.300003,119.980003,124.000000,107.315170,9473860
2020-04-01,122.000000,124.180000,121.279999,122.800003,106.276642,7562510
2020-04-02,124.639999,125.919998,118.739998,122.699997,106.190094,12137870
2020-04-03,122.400002,124.980003,121.120003,124.839996,108.042137,9403970
2020-04-06,126.040001,131.399994,124.620003,130.000000,112.507851,8135530
2020-04-07,132.139999,132.779999,131.119995,132.240005,114.446442,8077200
2020-04-08,131.119995,133.000000,129.139999,133.000000,115.104172,8245400
2020-04-09,133.720001,134.600006,130.399994,133.460007,115.502274,7465480
2020-04-10,132.020004,132.080002,131.000000,131.580002,113.875244,1887750
2020-04-13,132.500000,132.580002,128.699997,129.919998,112.438599,3372830
2020-04-14,130.720001,131.960007,129.000000,129.039993,111.677017,6833040
2020-04-15,128.039993,128.899994,124.199997,125.320000,108.457550,6702340
2020-04-16,125.660004,127.480003,124.580002,125.500000,108.613342,7913640
2020-04-17,127.300003,127.980003,125.519997,126.099998,109.132607,5659260
2020-04-20,125.580002,128.360001,125.559998,127.500000,110.344223,6814800
2020-04-21,126.000000,126.360001,124.300003,124.879997,108.076759,10856460
2020-04-22,125.300003,127.480003,124.800003,125.500000,108.613342,8740260
2020-04-23,126.300003,128.339996,125.400002,127.459999,110.309601,6062510
2020-04-24,127.580002,127.580002,124.400002,124.839996,108.042137,9865540
2020-04-27,124.720001,125.879997,123.160004,123.160004,106.588203,6446000
2020-04-28,123.000000,126.459999,122.400002,125.599998,108.699875,8685300
2020-04-29,126.019997,128.300003,125.099998,127.099998,109.998039,5295850
2020-04-30,127.639999,128.399994,125.940002,128.339996,111.071198,6843420
2020-05-04,127.680000,127.680000,123.900002,124.800003,108.007530,5356610
2020-05-05,125.980003,126.400002,124.699997,125.080002,112.918602,3250140
2020-05-06,125.800003,126.099998,124.059998,124.059998,111.997765,4437630
2020-05-07,124.500000,126.580002,124.120003,124.900002,112.756104,5001400
2020-05-08,125.220001,125.500000,123.919998,125.000000,112.846382,3768340
2020-05-12,124.300003,124.440002,122.099998,122.099998,110.228340,7637190
2020-05-13,122.019997,122.120003,118.239998,118.239998,106.743645,5557670
2020-05-14,118.099998,118.860001,116.019997,117.279999,105.876991,7326220
2020-05-15,118.320000,120.220001,117.519997,118.400002,106.888084,5227410
2020-05-18,119.980003,124.639999,119.500000,124.639999,112.521378,8601020
2020-05-19,124.040001,126.260002,123.199997,125.019997,112.864433,8985240
2020-05-20,125.019997,128.600006,124.400002,128.100006,115.644981,8546360
2020-05-21,128.020004,129.279999,125.059998,125.699997,113.478310,5392660
2020-05-22,125.019997,128.360001,124.320000,128.279999,115.807465,7151660
2020-05-25,128.500000,132.479996,128.500000,132.199997,119.346321,5986100
2020-05-26,132.899994,136.440002,132.259995,134.000000,120.971313,13400402
2020-05-27,134.020004,138.259995,134.020004,135.699997,122.506020,9712090
2020-05-28,137.960007,139.259995,135.940002,138.800003,125.304619,7789250
2020-05-29,139.160004,139.160004,134.720001,137.759995,124.365746,16487760
2020-06-01,138.300003,139.000000,136.800003,137.720001,124.329628,4500878
2020-06-02,137.399994,138.240005,136.360001,138.160004,124.726845,5618180
2020-06-03,138.479996,140.740005,137.679993,139.880005,126.279617,6404140
2020-06-04,140.380005,140.880005,136.720001,138.860001,125.358772,10957120
