Date,Open,High,Low,Close,Adj Close,Volume
2020-02-24,111.330002,111.330002,92.300003,99.080002,92.906960,62547700
2020-03-02,101.400002,102.550003,89.320000,90.949997,85.283485,155943450
2020-03-09,90.949997,94.699997,81.860001,90.010002,84.402054,172943010
2020-03-16,90.010002,93.000000,79.540001,92.000000,86.268066,157161170
2020-03-23,90.029999,97.459999,86.160004,91.730003,86.014893,95281877
2020-03-30,91.000000,100.019997,89.440002,99.000000,92.831940,88951860
2020-04-06,99.889999,106.900002,98.900002,105.400002,98.833199,81761250
2020-04-13,105.800003,113.769997,101.050003,113.370003,106.306641,91290996
2020-04-20,113.300003,119.900002,108.370003,117.029999,109.738609,86265810
2020-04-27,118.199997,129.149994,116.970001,120.230003,112.739243,100530550
2020-05-04,118.660004,127.779999,117.879997,127.089996,119.171829,71015430
2020-05-11,127.089996,128.740005,113.110001,113.570000,106.494179,114238401
2020-05-18,115.000000,116.599998,113.169998,114.470001,114.470001,70869380
2020-05-25,114.309998,116.820000,113.769997,114.290001,114.290001,46795270
2020-06-01,114.279999,119.570000,113.389999,118.279999,118.279999,70837739
2020-06-08,118.559998,119.169998,114.059998,116.050003,116.050003,37056106
2020-06-15,114.879997,117.589996,111.410004,115.669998,115.669998,55327392
2020-06-22,115.949997,116.449997,111.470001,113.019997,113.019997,37908931
2020-06-29,113.010002,116.400002,112.239998,116.150002,116.150002,29517463
2020-07-06,116.849998,126.800003,116.400002,126.459999,126.459999,76540276
2020-07-13,126.800003,127.860001,121.320000,125.389999,125.389999,42765555
2020-07-20,125.220001,128.330002,124.269997,127.820000,127.820000,32394116
2020-07-27,127.910004,134.199997,127.500000,132.899994,132.899994,36898093
2020-08-03,133.529999,148.119995,133.529999,142.889999,142.889999,81363916
2020-08-10,142.500000,147.500000,139.520004,143.509995,143.509995,51401601
2020-08-17,144.000000,146.899994,141.699997,145.929993,145.929993,43757525
2020-08-24,147.000000,148.660004,138.149994,138.869995,138.869995,35657237
2020-08-31,140.000000,140.690002,133.800003,134.330002,134.330002,57597545
2020-09-07,134.089996,140.539993,133.639999,138.300003,138.300003,30242354
2020-09-14,139.210007,150.000000,137.009995,146.479996,146.479996,69429799
2020-09-21,146.490005,148.699997,140.410004,145.130005,145.130005,55976835
2020-09-28,145.250000,149.880005,144.779999,148.000000,148.000000,48299833
2020-10-05,148.910004,155.919998,148.399994,149.679993,149.679993,67495225
2020-10-12,149.960007,153.100006,147.029999,149.020004,149.020004,35405662
2020-10-19,147.000000,148.600006,140.860001,141.800003,141.800003,57185837
2020-10-26,141.990005,142.259995,133.750000,134.809998,134.809998,66801490
2020-11-02,133.899994,139.600006,131.020004,137.600006,137.600006,66486193
2020-11-09,139.000000,142.240005,133.199997,133.830002,133.830002,76284203
2020-11-16,136.000000,140.199997,134.089996,139.419998,139.419998,71066192
2020-11-23,139.550003,154.119995,137.229996,152.789993,152.789993,89537952
2020-11-30,152.500000,162.800003,151.360001,157.990005,157.990005,83575187
2020-12-07,157.600006,168.429993,156.550003,167.649994,167.649994,51585928
2020-12-14,169.000000,169.000000,159.500000,160.919998,160.919998,66457678
2020-12-21,159.690002,163.479996,152.759995,160.149994,160.149994,35581521
2020-12-28,161.000000,161.360001,158.020004,159.240005,159.240005,9817541
2021-01-04,159.500000,162.899994,157.250000,160.190002,160.190002,21511363
2021-01-11,160.179993,161.839996,157.539993,159.869995,159.869995,50910708
2021-01-18,160.100006,167.820007,156.220001,158.199997,158.199997,57750043
2021-01-25,159.000000,165.369995,156.800003,157.000000,157.000000,37970245
2021-02-01,158.449997,161.000000,154.350006,158.029999,158.029999,36457540
2021-02-08,158.809998,165.550003,158.399994,163.389999,163.389999,40553070
2021-02-15,163.520004,166.880005,160.009995,166.300003,166.300003,44569100
2021-02-22,165.550003,175.699997,164.649994,172.720001,172.720001,55801140
2021-03-01,176.800003,178.330002,164.380005,166.250000,166.250000,63256140
2021-03-08,166.250000,170.800003,166.250000,167.429993,167.429993,36180130
2021-03-15,168.229996,168.929993,163.750000,167.190002,167.190002,12780230
