Date,Open,High,Low,Close,Adj Close,Volume
2020-02-24,2911.800049,2911.800049,2538.399902,2659.800049,2659.800049,7771331
2020-03-02,2749.800049,2784.800049,2556.000000,2685.000000,2685.000000,4882877
2020-03-09,2685.000000,2757.800049,2350.000000,2460.000000,2460.000000,3975127
2020-03-16,2460.000000,2593.399902,2251.000000,2455.199951,2455.199951,5216393
2020-03-23,2368.600098,2668.000000,2295.000000,2597.000000,2597.000000,5628260
2020-03-30,2577.199951,2749.399902,2493.800049,2520.000000,2520.000000,4262526
2020-04-06,2566.399902,2755.800049,2536.199951,2701.000000,2701.000000,3768862
2020-04-13,2659.600098,2782.399902,2570.199951,2630.399902,2630.399902,3210646
2020-04-20,2670.000000,2746.000000,2601.000000,2621.000000,2621.000000,3585452
2020-04-27,2651.600098,2924.000000,2647.000000,2850.800049,2850.800049,3623446
2020-05-04,2809.800049,2992.000000,2777.000000,2975.199951,2975.199951,2049112
2020-05-11,2975.199951,2979.800049,2785.800049,2839.600098,2839.600098,1869906
2020-05-18,2885.399902,3000.000000,2870.399902,2905.000000,2905.000000,2176079
2020-05-25,2914.199951,2992.800049,2811.600098,2833.199951,2833.199951,2656834
2020-06-01,2849.600098,2911.800049,2814.399902,2884.000000,2884.000000,2886227
2020-06-08,2896.600098,2919.399902,2817.600098,2850.000000,2850.000000,1530959
2020-06-15,2836.000000,3176.199951,2821.000000,3155.000000,3155.000000,3768001
2020-06-22,3170.199951,3519.399902,3115.000000,3442.800049,3442.800049,4043017
2020-06-29,3431.199951,3588.000000,3380.199951,3539.600098,3539.600098,1762850
2020-07-06,3572.800049,3710.000000,3553.000000,3602.000000,3602.000000,2558887
2020-07-13,3637.000000,3966.000000,3581.199951,3910.000000,3910.000000,2694021
2020-07-20,3957.000000,4069.600098,3901.000000,4012.000000,4012.000000,2988702
2020-07-27,4035.000000,4260.000000,3972.000000,4232.799805,4232.799805,3218665
2020-08-03,4261.200195,4443.600098,4242.600098,4393.000000,4393.000000,2035363
2020-08-10,4381.000000,4554.200195,4135.200195,4379.000000,4379.000000,7975572
2020-08-17,4409.799805,4823.799805,4406.200195,4758.399902,4758.399902,11119077
2020-08-24,4800.000000,5135.799805,4761.000000,4846.000000,4846.000000,12552766
2020-08-31,4890.600098,5177.000000,4766.000000,4824.000000,4824.000000,32724228
2020-09-07,4845.000000,4997.799805,4572.200195,4643.000000,4643.000000,8443109
2020-09-14,4679.799805,4836.799805,4483.399902,4586.000000,4586.000000,5730237
2020-09-21,4627.000000,5653.200195,4488.200195,4906.200195,4906.200195,18809994
2020-09-28,4958.000000,5131.000000,4845.000000,4941.799805,4941.799805,5658830
2020-10-05,4938.000000,4999.200195,4620.799805,4713.000000,4713.000000,3985947
2020-10-12,4697.799805,4885.399902,4685.000000,4808.000000,4808.000000,2674023
2020-10-19,4551.799805,4571.799805,4263.600098,4463.000000,4463.000000,5932004
2020-10-26,4499.799805,4640.000000,4450.200195,4527.799805,4527.799805,3894418
2020-11-02,4560.000000,4904.799805,4536.000000,4885.000000,4885.000000,3710285
2020-11-09,4988.799805,5077.000000,4666.200195,4766.000000,4766.000000,5301414
2020-11-16,4805.200195,4838.000000,4641.200195,4789.399902,4789.399902,1945517
2020-11-23,4750.000000,5170.000000,4690.000000,5073.000000,5073.000000,3965133
2020-11-30,5099.799805,5418.399902,5055.600098,5100.000000,5100.000000,6483324
2020-12-07,5065.399902,5230.799805,4952.600098,5149.799805,5149.799805,3298829
2020-12-14,5161.000000,5283.600098,5015.000000,5154.600098,5154.600098,2847861
2020-12-21,5100.000000,5139.600098,4982.000000,5048.000000,5048.000000,1728360
2020-12-28,5041.000000,5174.000000,4986.200195,5157.200195,5157.200195,994140
2021-01-04,5187.799805,5338.799805,5125.600098,5228.200195,5228.200195,1660637
2021-01-11,5257.399902,5303.000000,5000.000000,5025.000000,5025.000000,2991539
2021-01-18,5002.000000,5167.000000,4965.399902,5017.000000,5017.000000,3059298
2021-01-25,5039.799805,5089.000000,4760.200195,4781.399902,4781.399902,3651780
2021-02-01,4786.399902,5024.600098,4728.600098,4971.000000,4971.000000,2723577
2021-02-08,5000.000000,5454.399902,4973.200195,5450.000000,5450.000000,4026271
2021-02-15,5460.000000,5549.600098,5011.799805,5084.399902,5084.399902,4741234
2021-02-22,5024.399902,5048.799805,4762.000000,4824.600098,4824.600098,3394238
2021-03-01,4953.000000,5133.000000,4634.000000,4635.399902,4635.399902,4250937
2021-03-08,4635.399902,4883.000000,4575.000000,4856.600098,4856.600098,3577617
2021-03-15,4971.000000,5024.000000,4932.000000,5002.000000,5002.000000,997931
