Date,Open,High,Low,Close,Adj Close,Volume
2020-03-05,402.500000,403.600006,401.100006,402.000000,385.986298,82660
2020-03-06,400.000000,401.399994,382.700012,384.200012,368.895355,113705
2020-03-10,361.200012,398.899994,361.000000,386.299988,370.911682,139843
2020-03-11,388.500000,394.100006,381.500000,384.600006,369.279419,93177
2020-03-12,381.799988,382.000000,367.299988,369.700012,354.972992,760012
2020-03-13,368.600006,386.799988,368.500000,380.600006,365.438782,90880
2020-03-16,380.600006,380.600006,380.600006,380.600006,365.438782,0
2020-03-17,366.600006,371.200012,357.700012,370.899994,356.125153,200901
2020-03-18,369.100006,370.799988,351.500000,360.000000,345.659363,343240
2020-03-19,360.600006,378.299988,360.600006,375.000000,360.061829,113750
2020-03-20,376.500000,384.500000,375.899994,384.399994,369.087372,88100
2020-03-23,370.200012,383.000000,370.200012,375.000000,360.061829,115430
2020-03-24,383.000000,398.399994,376.899994,391.500000,375.904572,108398
2020-03-25,399.799988,409.799988,393.399994,402.500000,386.466370,134562
2020-03-26,400.000000,409.700012,396.500000,409.700012,393.379578,81561
2020-03-27,409.700012,409.700012,402.299988,406.000000,389.826965,60760
2020-03-30,395.000000,405.000000,395.000000,401.000000,385.026123,51250
2020-03-31,403.000000,410.000000,401.399994,410.000000,393.667603,50915
2020-04-01,405.000000,410.000000,405.000000,408.500000,392.227356,35214
2020-04-02,406.600006,414.700012,406.600006,414.200012,397.700317,121028
2020-04-03,414.200012,416.299988,411.000000,411.600006,395.203888,54830
2020-04-06,413.600006,415.100006,403.000000,403.200012,387.138489,98880
2020-04-07,403.000000,405.299988,393.299988,397.700012,381.857605,89616
2020-04-08,395.299988,402.899994,395.000000,402.899994,386.850433,89380
2020-04-09,401.100006,404.700012,395.000000,398.700012,382.817749,85593
2020-04-10,399.399994,399.399994,394.799988,398.000000,382.145630,80640
2020-04-13,397.799988,397.799988,391.000000,391.000000,375.424469,85575
2020-04-14,391.000000,397.500000,391.000000,395.000000,379.265137,52095
2020-04-15,393.100006,395.799988,385.000000,385.000000,369.663483,90440
2020-04-16,384.600006,392.399994,382.200012,391.700012,376.096619,131620
2020-04-17,395.700012,395.700012,387.299988,389.600006,374.080261,89190
2020-04-20,391.600006,393.799988,386.799988,393.799988,378.112915,102083
2020-04-21,392.000000,395.100006,379.000000,383.399994,368.127228,128560
2020-04-22,387.799988,393.799988,379.000000,390.899994,375.328461,98740
2020-04-23,389.200012,392.700012,386.500000,391.000000,375.424469,85031
2020-04-24,385.000000,391.500000,385.000000,391.000000,375.424469,75123
2020-04-27,391.899994,400.000000,389.100006,391.100006,375.520508,86920
2020-04-28,393.000000,396.100006,391.299988,395.600006,379.841248,80080
2020-04-29,396.100006,397.399994,392.299988,392.600006,376.960754,86970
2020-04-30,392.500000,395.000000,389.000000,391.500000,375.904572,66930
2020-05-04,389.899994,392.399994,387.000000,392.399994,376.768707,38322
2020-05-05,392.399994,392.500000,389.700012,390.600006,375.040405,85470
2020-05-06,390.600006,391.000000,385.000000,386.399994,371.007721,102940
2020-05-07,389.000000,389.000000,381.000000,382.899994,367.647125,98731
2020-05-08,383.100006,383.899994,376.000000,379.899994,364.766632,117390
