Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,86.860001,88.550003,82.199997,86.919998,82.635689,4540315
2020-03-03,87.669998,87.809998,84.349998,86.360001,82.103294,5241350
2020-03-04,85.379997,85.379997,82.250000,83.930000,79.793068,3714930
2020-03-05,84.029999,84.599998,80.680000,82.269997,78.214890,4187340
2020-03-06,81.500000,81.790001,78.000000,80.169998,76.218399,6291610
2020-03-10,75.000000,80.760002,72.510002,75.000000,71.303230,8835420
2020-03-11,76.000000,76.000000,71.559998,71.559998,68.032791,5458550
2020-03-12,69.889999,70.980003,63.500000,64.000000,60.845425,11210840
2020-03-13,64.000000,64.000000,64.000000,64.000000,60.845425,0
2020-03-16,64.000000,64.000000,64.000000,64.000000,60.845425,0
2020-03-17,67.750000,68.269997,64.739998,68.269997,64.904953,5208340
2020-03-18,68.269997,68.269997,68.269997,68.269997,64.904953,0
2020-03-19,67.459999,70.099998,65.260002,69.500000,66.074326,6569230
2020-03-20,70.000000,71.500000,66.370003,66.370003,63.098610,8849140
2020-03-23,64.889999,66.000000,63.270000,65.400002,62.176418,6297030
2020-03-24,66.000000,67.760002,65.910004,67.099998,63.792622,6288900
2020-03-25,67.989998,71.900002,66.010002,68.070000,64.714813,7403330
2020-03-26,68.930000,72.500000,66.599998,69.879997,66.435593,5233757
2020-03-27,70.809998,71.860001,67.050003,67.190002,63.878193,3377630
2020-03-30,67.000000,71.050003,66.919998,70.720001,67.234192,3948630
2020-03-31,72.000000,74.000000,65.709999,74.000000,70.352524,6360560
2020-04-01,74.000000,74.000000,71.180000,72.000000,68.451103,4102430
2020-04-02,73.699997,73.879997,71.559998,72.000000,68.451103,5060860
2020-04-03,72.000000,75.959999,71.739998,73.589996,69.962730,5122030
2020-04-06,74.500000,78.199997,74.040001,76.529999,72.757820,5224660
2020-04-07,78.059998,79.500000,77.589996,78.669998,74.792336,6171580
2020-04-08,78.699997,79.000000,76.300003,79.000000,75.106071,3631170
2020-04-09,79.879997,80.000000,77.900002,78.449997,74.583176,3892650
2020-04-10,78.889999,78.889999,77.300003,78.169998,74.316978,1706240
2020-04-13,77.900002,77.940002,76.000000,77.000000,73.204651,1793240
2020-04-14,77.190002,79.570000,77.190002,78.699997,74.820854,2945100
2020-04-15,78.480003,79.930000,77.790001,77.809998,73.974724,7455462
2020-04-16,77.870003,79.470001,73.000000,78.129997,74.278954,5475470
2020-04-17,79.500000,80.940002,78.000000,78.260002,74.402550,3168474
2020-04-20,78.550003,79.680000,77.809998,78.059998,74.212402,3050920
2020-04-21,77.010002,78.519997,75.000000,77.080002,73.280708,4945210
2020-04-22,77.580002,79.099998,77.129997,77.230003,73.423317,3502300
2020-04-23,78.400002,79.050003,77.230003,78.000000,74.155365,2554489
2020-04-24,78.080002,79.300003,77.279999,77.379997,73.565918,3680800
2020-04-27,77.889999,79.190002,77.500000,79.120003,75.220161,2245610
2020-04-28,79.000000,82.199997,78.709999,81.900002,77.863129,5034120
2020-04-29,82.000000,83.129997,81.339996,82.699997,78.623695,3856060
2020-04-30,83.330002,83.779999,80.400002,82.099998,78.053268,4147150
2020-05-04,81.400002,83.300003,79.389999,82.760002,78.680740,3154963
2020-05-05,82.690002,83.849998,81.599998,82.419998,78.357498,3076270
