Date,Open,High,Low,Close,Adj Close,Volume
2020-02-24,649.000000,733.000000,565.000000,574.200012,573.752747,327056
2020-03-02,588.200012,630.200012,555.400024,564.599976,564.160217,518730
2020-03-09,564.599976,564.599976,485.600006,488.399994,488.019562,758934
2020-03-16,488.399994,593.400024,440.000000,500.200012,499.810394,344933
2020-03-23,500.200012,588.799988,480.200012,550.000000,549.571594,434843
2020-03-30,561.000000,605.000000,550.000000,600.000000,599.532593,292171
2020-04-06,603.200012,629.799988,597.000000,628.000000,627.510803,301260
2020-04-13,630.000000,649.799988,575.799988,609.400024,608.925354,493710
2020-04-20,609.000000,615.000000,581.599976,601.799988,601.645203,247107
2020-04-27,605.799988,641.799988,603.400024,626.400024,626.238892,360347
2020-05-04,625.599976,640.000000,592.400024,620.200012,620.040466,163830
2020-05-11,620.200012,628.000000,600.000000,612.000000,611.842590,117240
2020-05-18,620.000000,663.000000,620.000000,652.599976,652.432068,467379
2020-05-25,653.000000,669.799988,642.000000,658.000000,657.830750,329714
2020-06-01,660.000000,668.599976,646.000000,649.000000,648.833069,265865
2020-06-08,648.400024,662.000000,640.000000,651.400024,651.232422,196774
2020-06-15,638.400024,666.000000,636.000000,661.599976,661.429749,219548
2020-06-22,665.000000,665.200012,643.200012,646.000000,645.833801,109134
2020-06-29,642.200012,655.799988,640.799988,652.799988,652.632080,113073
2020-07-06,652.000000,661.599976,644.400024,648.400024,648.233215,292343
2020-07-13,652.799988,682.200012,649.000000,670.200012,670.027588,313431
2020-07-20,674.599976,696.000000,668.200012,686.000000,685.823547,342259
2020-07-27,686.000000,750.000000,685.799988,720.000000,719.814758,589700
2020-08-03,724.799988,730.200012,711.000000,716.200012,716.015747,261571
2020-08-10,719.400024,769.000000,608.000000,747.200012,747.007813,636296
2020-08-17,749.799988,777.599976,718.000000,738.599976,738.409973,453628
2020-08-24,746.599976,789.799988,740.000000,752.000000,751.806519,290777
2020-08-31,754.000000,766.799988,720.000000,727.400024,727.212891,295134
2020-09-07,730.599976,746.799988,719.000000,724.799988,724.613525,273252
2020-09-14,731.799988,750.799988,720.400024,743.400024,743.208801,359950
2020-09-21,747.000000,747.000000,721.000000,731.200012,731.200012,155571
2020-09-28,731.200012,749.000000,728.200012,732.000000,732.000000,204695
2020-10-05,739.799988,761.599976,727.000000,739.000000,739.000000,338737
2020-10-12,742.400024,755.799988,733.200012,738.000000,738.000000,184921
2020-10-19,758.200012,780.000000,738.200012,769.799988,769.799988,393393
2020-10-26,769.799988,769.799988,723.000000,730.599976,730.599976,267649
2020-11-02,731.000000,758.799988,726.000000,752.000000,752.000000,178649
2020-11-09,752.400024,820.000000,748.400024,816.000000,816.000000,474373
2020-11-16,826.000000,879.000000,825.000000,837.200012,837.200012,954747
2020-11-23,843.000000,850.200012,815.200012,835.200012,835.200012,433980
2020-11-30,836.200012,836.200012,804.400024,809.000000,809.000000,845599
2020-12-07,816.000000,816.000000,786.599976,795.200012,795.200012,671999
2020-12-14,788.000000,820.799988,776.000000,805.200012,805.200012,863716
2020-12-21,796.400024,834.000000,782.000000,830.000000,830.000000,628509
2020-12-28,830.000000,842.799988,806.799988,837.000000,837.000000,639146
2021-01-04,826.400024,918.799988,825.200012,913.200012,913.200012,675803
2021-01-11,908.000000,935.200012,875.400024,884.799988,884.799988,687960
2021-01-18,885.000000,910.000000,858.200012,875.200012,875.200012,827105
2021-01-25,879.000000,912.799988,872.599976,888.000000,888.000000,624752
2021-02-01,890.000000,911.200012,880.000000,893.000000,893.000000,805102
2021-02-08,894.799988,902.000000,875.200012,885.000000,885.000000,761775
2021-02-15,890.000000,914.200012,878.400024,888.799988,888.799988,542740
2021-02-22,899.799988,899.799988,880.000000,895.400024,895.400024,523898
2021-03-01,896.400024,923.599976,891.000000,896.799988,896.799988,1113343
2021-03-08,896.799988,918.200012,878.000000,899.000000,899.000000,807049
2021-03-15,903.799988,912.000000,891.400024,899.000000,899.000000,1181801
