Date,Open,High,Low,Close,Adj Close,Volume
2020-02-28,845.599976,855.599976,807.400024,814.599976,731.615784,3894403
2020-03-02,832.599976,846.799988,799.400024,810.599976,728.023254,2447881
2020-03-03,830.599976,834.799988,817.400024,820.400024,736.825012,1964411
2020-03-04,818.799988,834.599976,812.000000,827.000000,742.752625,1266112
2020-03-05,838.000000,839.799988,823.400024,830.000000,745.447021,1705692
2020-03-06,820.000000,826.200012,792.599976,808.599976,726.227051,2152514
2020-03-10,772.000000,856.599976,770.000000,829.000000,744.548828,4374024
2020-03-11,845.000000,848.799988,814.400024,824.000000,740.058228,2477844
2020-03-12,800.000000,805.000000,771.599976,776.799988,697.666504,3272380
2020-03-13,776.799988,776.799988,776.799988,776.799988,697.666504,0
2020-03-16,776.799988,776.799988,776.799988,776.799988,697.666504,0
2020-03-17,812.200012,830.599976,777.000000,800.400024,718.862366,1920250
2020-03-18,777.200012,805.000000,775.799988,780.000000,700.540527,1909575
2020-03-19,780.000000,820.000000,762.000000,812.000000,729.280701,2200057
2020-03-20,824.799988,845.799988,800.400024,812.599976,729.819519,2197300
2020-03-23,790.000000,818.000000,780.000000,793.599976,712.755066,1427079
2020-03-24,813.799988,849.799988,809.400024,843.799988,757.841187,1877760
2020-03-25,851.000000,892.000000,828.000000,853.400024,766.463257,2298709
2020-03-26,850.000000,853.000000,819.200012,848.799988,762.331787,1331501
2020-03-27,841.000000,847.599976,819.000000,825.400024,741.315674,1022382
2020-03-30,813.799988,843.599976,807.200012,843.599976,757.661560,1005881
2020-03-31,848.400024,873.000000,837.400024,866.599976,778.318542,2175317
2020-04-01,851.400024,863.200012,845.000000,848.400024,761.972595,1203338
2020-04-02,855.000000,872.000000,838.000000,859.599976,772.031616,1170281
2020-04-03,859.200012,885.000000,856.599976,882.000000,792.149658,2013875
2020-04-06,887.000000,898.000000,876.599976,892.799988,801.849487,1051458
2020-04-07,900.000000,904.000000,882.400024,888.000000,797.538452,1647323
2020-04-08,884.000000,899.200012,878.000000,899.200012,807.597473,814791
2020-04-09,900.000000,905.000000,885.200012,905.000000,812.806702,1321526
2020-04-10,903.599976,903.599976,892.799988,900.000000,808.316040,309054
2020-04-13,899.000000,900.599976,881.400024,882.200012,792.329346,512522
2020-04-14,890.000000,901.400024,887.799988,899.000000,807.417847,954616
2020-04-15,894.000000,896.000000,853.400024,861.200012,773.468628,1299209
2020-04-16,862.599976,882.200012,854.000000,857.400024,770.055786,1392295
2020-04-17,869.400024,877.200012,862.200012,864.599976,776.522217,605614
2020-04-20,862.200012,880.799988,858.599976,874.200012,785.144287,996899
2020-04-21,871.000000,871.799988,850.400024,866.000000,777.779663,1414886
2020-04-22,867.400024,879.000000,861.200012,868.599976,780.114746,1455305
2020-04-23,874.000000,874.599976,860.000000,870.000000,781.372131,996425
2020-04-24,869.400024,870.799988,861.000000,862.400024,774.546387,1004556
2020-04-27,866.799988,874.799988,863.200012,869.000000,780.473999,897341
2020-04-28,871.799988,886.000000,864.200012,870.000000,781.372131,1261524
2020-04-29,875.599976,890.799988,870.599976,875.599976,786.401672,1198552
2020-04-30,879.799988,892.400024,870.400024,889.599976,798.975464,1425775
2020-05-04,881.000000,881.200012,866.000000,871.000000,782.270264,881382
2020-05-05,876.400024,880.799988,870.400024,873.200012,784.246216,542254
2020-05-06,877.000000,883.400024,870.000000,870.599976,781.911011,819544
2020-05-07,872.799988,881.599976,869.200012,869.200012,780.653625,1107846
2020-05-08,873.000000,873.799988,866.599976,871.400024,782.629517,519532
2020-05-12,862.400024,867.599976,853.400024,853.400024,766.463257,1381664
2020-05-13,852.000000,853.599976,838.000000,838.000000,752.632019,992737
2020-05-14,837.799988,841.000000,818.400024,823.400024,739.519348,1569346
2020-05-15,828.400024,842.599976,824.200012,824.200012,740.237854,1155227
2020-05-18,831.400024,861.000000,831.400024,861.000000,773.289001,1126079
2020-05-19,861.400024,868.400024,855.000000,862.400024,774.546387,1004459
2020-05-20,862.000000,885.200012,855.000000,884.400024,794.305237,1122615
